V1	V2.x	V3	V4	V5	grp	DUP	len
9	braker_augustus	exon	15700534	15700696	7094	NO	163
9	braker_augustus	intron	15700697	15701088	7095	NO	392
9	braker_augustus	exon	15701089	15701159	7096	NO	71
9	braker_augustus	intron	15701160	15701960	7097	NO	801
9	braker_augustus	exon	15701961	15702100	7098	NO	140
9	braker_augustus	intron	15702101	15702308	7099	NO	208
9	braker_augustus	exon	15702309	15702483	7100	NO	175
9	braker_augustus	intron	15702484	15703637	7101	NO	1154
9	braker_augustus	exon	15703638	15703803	7102	NO	166
9	braker_augustus	intron	15703804	15703994	7103	NO	191
9	braker_augustus	exon	15703995	15704149	7104	NO	155
9	braker_augustus	intron	15704150	15709954	7105	NO	5805
9	braker_augustus	exon	15709955	15710133	7106	NO	179
9	braker_augustus	intron	15710134	15710646	7107	NO	513
9	braker_augustus	exon	15710647	15710858	7108	NO	212
9	braker_augustus	intron	15710859	15711251	7109	NO	393
9	braker_augustus	exon	15711252	15711363	7110	NO	112
9	braker_augustus	intron	15711364	15711921	7111	NO	558
9	braker_augustus	exon	15711922	15712044	7112	NO	123
9	braker_augustus	intron	15712045	15712701	7113	NO	657
9	braker_augustus	exon	15712702	15712857	7114	NO	156
9	braker_augustus	intron	15712858	15718364	7115	NO	5507
9	braker_augustus	exon	15718365	15718453	7116	NO	89
9	braker_augustus	intron	15718454	15719445	7117	NO	992
9	braker_augustus	exon	15719446	15719639	7118	NO	194
9	braker_augustus	intron	15719640	15720542	7119	NO	903
9	braker_augustus	exon	15720543	15720663	7120	NO	121
9	braker_augustus	intron	15720664	15721070	7121	NO	407
9	braker_augustus	exon	15721071	15721143	7122	NO	73
9	braker_augustus	intron	15721144	15721474	7123	NO	331
9	braker_augustus	exon	15721475	15721560	7124	NO	86
9	braker_augustus	intron	15721561	15723597	7125	NO	2037
9	braker_augustus	exon	15723598	15723757	7126	NO	160
9	braker_augustus	intron	15723758	15724112	7127	NO	355
9	braker_augustus	exon	15724113	15724322	7128	NO	210
9	braker_augustus	non_coding	15724323	15733276	7129	NO	8954
9	braker_augustus	exon	15733277	15733387	7130	NO	111
9	braker_augustus	intron	15733388	15734393	7131	NO	1006
9	braker_augustus	exon	15734394	15734600	7132	NO	207
9	braker_augustus	intron	15734601	15735149	7133	NO	549
9	braker_augustus	exon	15735150	15735499	7134	NO	350
9	braker_augustus	intron	15735500	15747970	7135	NO	12471
9	braker_augustus	exon	15747971	15748028	7136	NO	58
9	braker_augustus	non_coding	15748029	15805353	7137	NO	57325
9	braker_augustus	exon	15805354	15805532	7138	NO	179
9	braker_augustus	intron	15805533	15811250	7139	NO	5718
9	braker_augustus	exon	15811251	15811350	7140	NO	100
9	braker_augustus	intron	15811351	15812140	7141	NO	790
9	braker_augustus	exon	15812141	15812400	7142	NO	260
9	braker_augustus	intron	15812401	15812695	7143	NO	295
9	braker_augustus	exon	15812696	15812818	7144	NO	123
9	braker_augustus	intron	15812819	15813102	7145	NO	284
9	braker_augustus	exon	15813103	15813205	7146	NO	103
9	braker_augustus	non_coding	15813206	15813777	7147	NO	572
9	braker_augustus	exon	15813778	15813861	7148	NO	84
9	braker_augustus	intron	15813862	15815349	7149	NO	1488
9	braker_augustus	exon	15815350	15815538	7150	NO	189
9	braker_augustus	intron	15815539	15815959	7151	NO	421
9	braker_augustus	exon	15815960	15816145	7152	NO	186
9	braker_augustus	intron	15816146	15816689	7153	NO	544
9	braker_augustus	exon	15816690	15816867	7154	NO	178
9	braker_augustus	intron	15816868	15817395	7155	NO	528
9	braker_augustus	exon	15817396	15817547	7156	NO	152
9	braker_augustus	intron	15817548	15818360	7157	NO	813
9	braker_augustus	exon	15818361	15818499	7158	NO	139
9	braker_augustus	intron	15818500	15819810	7159	NO	1311
9	braker_augustus	exon	15819811	15819827	7160	NO	17
9	braker_augustus	non_coding	15819828	15825555	7161	NO	5728
9	braker_augustus	exon	15825556	15826104	7162	NO	549
9	braker_augustus	non_coding	15826105	15853082	7163	NO	26978
9	braker_augustus	exon	15853083	15853267	7164	NO	185
9	braker_augustus	intron	15853268	15857168	7165	NO	3901
9	braker_augustus	exon	15857169	15857343	7166	NO	175
9	braker_augustus	non_coding	15857344	15858457	7167	NO	1114
9	braker_augustus	exon	15858458	15858594	7168	NO	137
9	braker_augustus	intron	15858595	15864050	7169	NO	5456
9	braker_augustus	exon	15864051	15864128	7170	NO	78
9	braker_augustus	intron	15864129	15882884	7171	NO	18756
9	braker_augustus	exon	15882885	15883041	7172	NO	157
9	braker_augustus	intron	15883042	15884217	7173	NO	1176
9	braker_augustus	exon	15884218	15884369	7174	NO	152
9	braker_augustus	intron	15884370	15889109	7175	NO	4740
9	braker_augustus	exon	15889110	15889287	7176	NO	178
9	braker_augustus	intron	15889288	15892817	7177	NO	3530
9	braker_augustus	exon	15892818	15893006	7178	NO	189
9	braker_augustus	intron	15893007	15893494	7179	NO	488
9	braker_augustus	exon	15893495	15893677	7180	NO	183
9	braker_augustus	intron	15893678	15894843	7181	NO	1166
9	braker_augustus	exon	15894844	15894918	7182	NO	75
9	braker_augustus	non_coding	15894919	15902006	7183	NO	7088
9	braker_augustus	exon	15902007	15902115	7184	NO	109
9	braker_augustus	intron	15902116	15902839	7185	NO	724
9	braker_augustus	exon	15902840	15903054	7186	NO	215
9	braker_augustus	intron	15903055	15905202	7187	NO	2148
9	braker_augustus	exon	15905203	15905319	7188	NO	117
9	braker_augustus	intron	15905320	15906174	7189	NO	855
9	braker_augustus	exon	15906175	15906358	7190	NO	184
9	braker_augustus	intron	15906359	15907223	7191	NO	865
9	braker_augustus	exon	15907224	15907424	7192	NO	201
9	braker_augustus	intron	15907425	15908121	7193	NO	697
9	braker_augustus	exon	15908122	15908264	7194	NO	143
9	braker_augustus	intron	15908265	15910246	7195	NO	1982
9	braker_augustus	exon	15910247	15910362	7196	NO	116
9	braker_augustus	intron	15910363	15915185	7197	NO	4823
9	braker_augustus	exon	15915186	15915406	7198	NO	221
9	braker_augustus	intron	15915407	15918144	7199	NO	2738
9	braker_augustus	exon	15918145	15918164	7200	NO	20
9	braker_augustus	non_coding	15918165	15935375	7201	NO	17211
9	braker_augustus	exon	15935376	15935578	7202	NO	203
9	braker_augustus	intron	15935579	15936708	7203	NO	1130
9	braker_augustus	exon	15936709	15936825	7204	NO	117
9	braker_augustus	intron	15936826	15937393	7205	NO	568
9	braker_augustus	exon	15937394	15937466	7206	NO	73
9	braker_augustus	intron	15937467	15937817	7207	NO	351
9	braker_augustus	exon	15937818	15937910	7208	NO	93
9	braker_augustus	intron	15937911	15938884	7209	NO	974
9	braker_augustus	exon	15938885	15938995	7210	NO	111
9	braker_augustus	intron	15938996	15939389	7211	NO	394
9	braker_augustus	exon	15939390	15939529	7212	NO	140
9	braker_augustus	intron	15939530	15940332	7213	NO	803
9	braker_augustus	exon	15940333	15940450	7214	NO	118
9	braker_augustus	intron	15940451	15941466	7215	NO	1016
9	braker_augustus	exon	15941467	15941676	7216	NO	210
9	braker_augustus	intron	15941677	15942339	7217	NO	663
9	braker_augustus	exon	15942340	15942485	7218	NO	146
9	braker_augustus	intron	15942486	15944062	7219	NO	1577
9	braker_augustus	exon	15944063	15944207	7220	NO	145
9	braker_augustus	intron	15944208	15944749	7221	NO	542
9	braker_augustus	exon	15944750	15944947	7222	NO	198
9	braker_augustus	intron	15944948	15946959	7223	NO	2012
9	braker_augustus	exon	15946960	15947120	7224	NO	161
9	braker_augustus	intron	15947121	15947382	7225	NO	262
9	braker_augustus	exon	15947383	15947524	7226	NO	142
9	braker_augustus	non_coding	15947525	15952375	7227	NO	4851
9	braker_augustus	exon	15952376	15952614	7228	NO	239
9	braker_augustus	intron	15952615	15954353	7229	NO	1739
9	braker_augustus	exon	15954354	15954420	7230	NO	67
9	braker_augustus	non_coding	15954421	15961445	7231	NO	7025
9	braker_augustus	exon	15961446	15961476	7232	NO	31
9	braker_augustus	intron	15961477	15961749	7233	NO	273
9	braker_augustus	exon	15961750	15961814	7234	NO	65
9	braker_augustus	intron	15961815	15961895	7235	NO	81
9	braker_augustus	exon	15961896	15962084	7236	NO	189
9	braker_augustus	intron	15962085	15962157	7237	NO	73
9	braker_augustus	exon	15962158	15962349	7238	NO	192
9	braker_augustus	non_coding	15962350	15963833	7239	NO	1484
9	braker_augustus	exon	15963834	15964781	7240	NO	948
9	braker_augustus	non_coding	15964782	15968118	7241	NO	3337
9	braker_augustus	exon	15968119	15968264	7242	NO	146
9	braker_augustus	intron	15968265	15968572	7243	NO	308
9	braker_augustus	exon	15968573	15968749	7244	NO	177
9	braker_augustus	intron	15968750	15968985	7245	NO	236
9	braker_augustus	exon	15968986	15969115	7246	NO	130
9	braker_augustus	intron	15969116	15969373	7247	NO	258
9	braker_augustus	exon	15969374	15969565	7248	NO	192
9	braker_augustus	intron	15969566	15970419	7249	NO	854
9	braker_augustus	exon	15970420	15970557	7250	NO	138
9	braker_augustus	intron	15970558	15970861	7251	NO	304
9	braker_augustus	exon	15970862	15971095	7252	NO	234
9	braker_augustus	non_coding	15971096	15971434	7253	NO	339
9	braker_augustus	exon	15971435	15971587	7254	NO	153
9	braker_augustus	intron	15971588	15971838	7255	NO	251
9	braker_augustus	exon	15971839	15972066	7256	NO	228
9	braker_augustus	intron	15972067	15972162	7257	NO	96
9	braker_augustus	exon	15972163	15972324	7258	NO	162
9	braker_augustus	intron	15972325	15972503	7259	NO	179
9	braker_augustus	exon	15972504	15972728	7260	NO	225
9	braker_augustus	intron	15972729	15973080	7261	NO	352
9	braker_augustus	exon	15973081	15973281	7262	NO	201
9	braker_augustus	intron	15973282	15975868	7263	NO	2587
9	braker_augustus	exon	15975869	15976028	7264	NO	160
9	braker_augustus	intron	15976029	15976414	7265	NO	386
9	braker_augustus	exon	15976415	15976564	7266	NO	150
9	braker_augustus	intron	15976565	15976996	7267	NO	432
9	braker_augustus	exon	15976997	15977124	7268	NO	128
9	braker_augustus	intron	15977125	15977516	7269	NO	392
9	braker_augustus	exon	15977517	15977618	7270	NO	102
9	braker_augustus	intron	15977619	15978396	7271	NO	778
9	braker_augustus	exon	15978397	15978519	7272	NO	123
9	braker_augustus	non_coding	15978520	15986602	7273	NO	8083
9	braker_augustus	exon	15986603	15986731	7274	NO	129
9	braker_augustus	intron	15986732	15987716	7275	NO	985
9	braker_augustus	exon	15987717	15987840	7276	NO	124
9	braker_augustus	intron	15987841	15988143	7277	NO	303
9	braker_augustus	exon	15988144	15988261	7278	NO	118
9	braker_augustus	intron	15988262	15989412	7279	NO	1151
9	braker_augustus	exon	15989413	15989575	7280	NO	163
9	braker_augustus	intron	15989576	15990513	7281	NO	938
9	braker_augustus	exon	15990514	15990681	7282	NO	168
9	braker_augustus	intron	15990682	15991107	7283	NO	426
9	braker_augustus	exon	15991108	15991239	7284	NO	132
9	braker_augustus	non_coding	15991240	16005145	7285	NO	13906
9	braker_augustus	exon	16005146	16005297	7286	NO	152
9	braker_augustus	intron	16005298	16005899	7287	NO	602
9	braker_augustus	exon	16005900	16005998	7288	NO	99
9	braker_augustus	intron	16005999	16010413	7289	NO	4415
9	braker_augustus	exon	16010414	16010560	7290	NO	147
9	braker_augustus	intron	16010561	16010911	7291	NO	351
9	braker_augustus	exon	16010912	16011157	7292	NO	246
9	braker_augustus	intron	16011158	16012541	7293	NO	1384
9	braker_augustus	exon	16012542	16012650	7294	NO	109
9	braker_augustus	intron	16012651	16015868	7295	NO	3218
9	braker_augustus	exon	16015869	16016038	7296	NO	170
9	braker_augustus	intron	16016039	16016422	7297	NO	384
9	braker_augustus	exon	16016423	16016650	7298	NO	228
9	braker_augustus	intron	16016651	16017048	7299	NO	398
9	braker_augustus	exon	16017049	16017237	7300	NO	189
9	braker_augustus	intron	16017238	16017522	7301	NO	285
9	braker_augustus	exon	16017523	16017684	7302	NO	162
9	braker_augustus	intron	16017685	16018093	7303	NO	409
9	braker_augustus	exon	16018094	16018269	7304	NO	176
9	braker_augustus	intron	16018270	16018930	7305	NO	661
9	braker_augustus	exon	16018931	16019060	7306	NO	130
9	braker_augustus	intron	16019061	16019365	7307	NO	305
9	braker_augustus	exon	16019366	16019539	7308	NO	174
9	braker_augustus	intron	16019540	16020118	7309	NO	579
9	braker_augustus	exon	16020119	16020253	7310	NO	135
9	braker_augustus	intron	16020254	16021038	7311	NO	785
9	braker_augustus	exon	16021039	16021303	7312	NO	265
9	braker_augustus	intron	16021304	16021740	7313	NO	437
9	braker_augustus	exon	16021741	16021811	7314	NO	71
9	braker_augustus	intron	16021812	16022677	7315	NO	866
9	braker_augustus	exon	16022678	16022823	7316	NO	146
9	braker_augustus	intron	16022824	16023202	7317	NO	379
9	braker_augustus	exon	16023203	16023386	7318	NO	184
9	braker_augustus	intron	16023387	16024058	7319	NO	672
9	braker_augustus	exon	16024059	16024207	7320	NO	149
9	braker_augustus	intron	16024208	16024641	7321	NO	434
9	braker_augustus	exon	16024642	16024795	7322	NO	154
9	braker_augustus	intron	16024796	16025650	7323	NO	855
9	braker_augustus	exon	16025651	16025875	7324	NO	225
9	braker_augustus	intron	16025876	16026069	7325	NO	194
9	braker_augustus	exon	16026070	16026189	7326	NO	120
9	braker_augustus	intron	16026190	16026978	7327	NO	789
9	braker_augustus	exon	16026979	16027114	7328	NO	136
9	braker_augustus	intron	16027115	16027594	7329	NO	480
9	braker_augustus	exon	16027595	16027740	7330	NO	146
9	braker_augustus	intron	16027741	16028062	7331	NO	322
9	braker_augustus	exon	16028063	16028244	7332	NO	182
9	braker_augustus	intron	16028245	16028822	7333	NO	578
9	braker_augustus	exon	16028823	16028913	7334	NO	91
9	braker_augustus	intron	16028914	16029717	7335	NO	804
9	braker_augustus	exon	16029718	16029869	7336	NO	152
9	braker_augustus	intron	16029870	16031655	7337	NO	1786
9	braker_augustus	exon	16031656	16031809	7338	NO	154
9	braker_augustus	intron	16031810	16039826	7339	NO	8017
9	braker_augustus	exon	16039827	16040031	7340	NO	205
9	braker_augustus	intron	16040032	16040436	7341	NO	405
9	braker_augustus	exon	16040437	16040653	7342	NO	217
9	braker_augustus	intron	16040654	16042019	7343	NO	1366
9	braker_augustus	exon	16042020	16042137	7344	NO	118
9	braker_augustus	intron	16042138	16042394	7345	NO	257
9	braker_augustus	exon	16042395	16042535	7346	NO	141
9	braker_augustus	intron	16042536	16048461	7347	NO	5926
9	braker_augustus	exon	16048462	16048614	7348	NO	153
9	braker_augustus	intron	16048615	16050435	7349	NO	1821
9	braker_augustus	exon	16050436	16050566	7350	NO	131
9	braker_augustus	intron	16050567	16056679	7351	NO	6113
9	braker_augustus	exon	16056680	16056869	7352	NO	190
9	braker_augustus	intron	16056870	16061780	7353	NO	4911
9	braker_augustus	exon	16061781	16061823	7354	NO	43
9	braker_augustus	non_coding	16061824	16237685	7355	NO	175862
9	braker_augustus	exon	16237686	16238285	7356	NO	600
9	braker_augustus	non_coding	16238286	16245836	7357	NO	7551
9	braker_augustus	exon	16245837	16245852	7358	NO	16
9	braker_augustus	intron	16245853	16246259	7359	NO	407
9	braker_augustus	exon	16246260	16246428	7360	NO	169
9	braker_augustus	intron	16246429	16265659	7361	NO	19231
9	braker_augustus	exon	16265660	16265802	7362	NO	143
9	braker_augustus	intron	16265803	16273094	7363	NO	7292
9	braker_augustus	exon	16273095	16273457	7364	NO	363
9	braker_augustus	intron	16273458	16283957	7365	NO	10500
9	braker_augustus	exon	16283958	16284107	7366	NO	150
9	braker_augustus	intron	16284108	16285466	7367	NO	1359
9	braker_augustus	exon	16285467	16285584	7368	NO	118
9	braker_augustus	intron	16285585	16288070	7369	NO	2486
9	braker_augustus	exon	16288071	16288281	7370	NO	211
9	braker_augustus	intron	16288282	16292591	7371	NO	4310
9	braker_augustus	exon	16292592	16292802	7372	NO	211
9	braker_augustus	intron	16292803	16300414	7373	NO	7612
9	braker_augustus	exon	16300415	16300568	7374	NO	154
9	braker_augustus	intron	16300569	16301505	7375	NO	937
9	braker_augustus	exon	16301506	16301732	7376	NO	227
9	braker_augustus	intron	16301733	16302270	7377	NO	538
9	braker_augustus	exon	16302271	16302361	7378	NO	91
9	braker_augustus	intron	16302362	16303008	7379	NO	647
9	braker_augustus	exon	16303009	16303187	7380	NO	179
9	braker_augustus	intron	16303188	16303440	7381	NO	253
9	braker_augustus	exon	16303441	16303586	7382	NO	146
9	braker_augustus	intron	16303587	16303839	7383	NO	253
9	braker_augustus	exon	16303840	16303975	7384	NO	136
9	braker_augustus	intron	16303976	16304217	7385	NO	242
9	braker_augustus	exon	16304218	16304337	7386	NO	120
9	braker_augustus	intron	16304338	16304770	7387	NO	433
9	braker_augustus	exon	16304771	16304944	7388	NO	174
9	braker_augustus	intron	16304945	16305277	7389	NO	333
9	braker_augustus	exon	16305278	16305422	7390	NO	145
9	braker_augustus	intron	16305423	16305689	7391	NO	267
9	braker_augustus	exon	16305690	16305838	7392	NO	149
9	braker_augustus	intron	16305839	16306962	7393	NO	1124
9	braker_augustus	exon	16306963	16307167	7394	NO	205
9	braker_augustus	intron	16307168	16307321	7395	NO	154
9	braker_augustus	exon	16307322	16307476	7396	NO	155
9	braker_augustus	intron	16307477	16307678	7397	NO	202
9	braker_augustus	exon	16307679	16307749	7398	NO	71
9	braker_augustus	intron	16307750	16308029	7399	NO	280
9	braker_augustus	exon	16308030	16308252	7400	NO	223
9	braker_augustus	intron	16308253	16308521	7401	NO	269
9	braker_augustus	exon	16308522	16308649	7402	NO	128
9	braker_augustus	intron	16308650	16309115	7403	NO	466
9	braker_augustus	exon	16309116	16309278	7404	NO	163
9	braker_augustus	intron	16309279	16309947	7405	NO	669
9	braker_augustus	exon	16309948	16310074	7406	NO	127
9	braker_augustus	intron	16310075	16310658	7407	NO	584
9	braker_augustus	exon	16310659	16310822	7408	NO	164
9	braker_augustus	intron	16310823	16311157	7409	NO	335
9	braker_augustus	exon	16311158	16311337	7410	NO	180
9	braker_augustus	intron	16311338	16311753	7411	NO	416
9	braker_augustus	exon	16311754	16311927	7412	NO	174
9	braker_augustus	intron	16311928	16312611	7413	NO	684
9	braker_augustus	exon	16312612	16312797	7414	NO	186
9	braker_augustus	intron	16312798	16313178	7415	NO	381
9	braker_augustus	exon	16313179	16313466	7416	NO	288
9	braker_augustus	intron	16313467	16313721	7417	NO	255
9	braker_augustus	exon	16313722	16313854	7418	NO	133
9	braker_augustus	intron	16313855	16315044	7419	NO	1190
9	braker_augustus	exon	16315045	16315169	7420	NO	125
9	braker_augustus	intron	16315170	16315662	7421	NO	493
9	braker_augustus	exon	16315663	16315911	7422	NO	249
9	braker_augustus	intron	16315912	16316547	7423	NO	636
9	braker_augustus	exon	16316548	16316673	7424	NO	126
9	braker_augustus	intron	16316674	16317411	7425	NO	738
9	braker_augustus	exon	16317412	16317548	7426	NO	137
9	braker_augustus	non_coding	16317549	16325948	7427	NO	8400
9	braker_augustus	exon	16325949	16326119	7428	NO	171
9	braker_augustus	intron	16326120	16327648	7429	NO	1529
9	braker_augustus	exon	16327649	16327781	7430	NO	133
9	braker_augustus	intron	16327782	16329461	7431	NO	1680
9	braker_augustus	exon	16329462	16329497	7432	NO	36
9	braker_augustus	intron	16329498	16330081	7433	NO	584
9	braker_augustus	exon	16330082	16330197	7434	NO	116
9	braker_augustus	intron	16330198	16332964	7435	NO	2767
9	braker_augustus	exon	16332965	16333160	7436	NO	196
9	braker_augustus	intron	16333161	16333612	7437	NO	452
9	braker_augustus	exon	16333613	16333905	7438	NO	293
9	braker_augustus	intron	16333906	16335603	7439	NO	1698
9	braker_augustus	exon	16335604	16335791	7440	NO	188
9	braker_augustus	intron	16335792	16337002	7441	NO	1211
9	braker_augustus	exon	16337003	16337204	7442	NO	202
9	braker_augustus	intron	16337205	16337672	7443	NO	468
9	braker_augustus	exon	16337673	16337843	7444	NO	171
9	braker_augustus	intron	16337844	16338176	7445	NO	333
9	braker_augustus	exon	16338177	16338388	7446	NO	212
9	braker_augustus	intron	16338389	16338903	7447	NO	515
9	braker_augustus	exon	16338904	16339060	7448	NO	157
9	braker_augustus	intron	16339061	16346121	7449	NO	7061
9	braker_augustus	exon	16346122	16346268	7450	NO	147
9	braker_augustus	intron	16346269	16346453	7451	NO	185
9	braker_augustus	exon	16346454	16346591	7452	NO	138
9	braker_augustus	intron	16346592	16346823	7453	NO	232
9	braker_augustus	exon	16346824	16346973	7454	NO	150
9	braker_augustus	intron	16346974	16347214	7455	NO	241
9	braker_augustus	exon	16347215	16347493	7456	NO	279
9	braker_augustus	non_coding	16347494	16368111	7457	NO	20618
9	braker_augustus	exon	16368112	16368308	7458	NO	197
9	braker_augustus	intron	16368309	16369742	7459	NO	1434
9	braker_augustus	exon	16369743	16370610	7460	NO	868
9	braker_augustus	non_coding	16370611	16380455	7461	NO	9845
9	braker_augustus	exon	16380456	16381001	7462	NO	546
9	braker_augustus	non_coding	16381002	16493962	7463	NO	112961
9	braker_augustus	exon	16493963	16496437	7464	NO	2475
9	braker_augustus	non_coding	16496438	16528226	7465	NO	31789
9	braker_augustus	exon	16528227	16529237	7466	NO	1011
9	braker_augustus	non_coding	16529238	16602298	7467	NO	73061
9	braker_augustus	exon	16602299	16602383	7468	NO	85
9	braker_augustus	intron	16602384	16603540	7469	NO	1157
9	braker_augustus	exon	16603541	16603744	7470	NO	204
9	braker_augustus	intron	16603745	16604198	7471	NO	454
9	braker_augustus	exon	16604199	16604425	7472	NO	227
9	braker_augustus	intron	16604426	16604901	7473	NO	476
9	braker_augustus	exon	16604902	16605011	7474	NO	110
9	braker_augustus	intron	16605012	16607559	7475	NO	2548
9	braker_augustus	exon	16607560	16607646	7476	NO	87
9	braker_augustus	intron	16607647	16608446	7477	NO	800
9	braker_augustus	exon	16608447	16608641	7478	NO	195
9	braker_augustus	intron	16608642	16608855	7479	NO	214
9	braker_augustus	exon	16608856	16608931	7480	NO	76
9	braker_augustus	intron	16608932	16610498	7481	NO	1567
9	braker_augustus	exon	16610499	16610679	7482	NO	181
9	braker_augustus	intron	16610680	16619551	7483	NO	8872
9	braker_augustus	exon	16619552	16619661	7484	NO	110
9	braker_augustus	intron	16619662	16621739	7485	NO	2078
9	braker_augustus	exon	16621740	16621784	7486	NO	45
9	braker_augustus	intron	16621785	16622311	7487	NO	527
9	braker_augustus	exon	16622312	16622425	7488	NO	114
9	braker_augustus	intron	16622426	16643336	7489	NO	20911
9	braker_augustus	exon	16643337	16643501	7490	NO	165
9	braker_augustus	non_coding	16643502	16691458	7491	NO	47957
9	braker_augustus	exon	16691459	16692166	7492	NO	708
9	braker_augustus	non_coding	16692167	16733588	7493	NO	41422
9	braker_augustus	exon	16733589	16734488	7494	NO	900
9	braker_augustus	non_coding	16734489	16735377	7495	NO	889
9	braker_augustus	exon	16735378	16735715	7496	NO	338
9	braker_augustus	intron	16735716	16736215	7497	NO	500
9	braker_augustus	exon	16736216	16736380	7498	NO	165
9	braker_augustus	intron	16736381	16736827	7499	NO	447
9	braker_augustus	exon	16736828	16737000	7500	NO	173
9	braker_augustus	intron	16737001	16738644	7501	NO	1644
9	braker_augustus	exon	16738645	16738847	7502	NO	203
9	braker_augustus	intron	16738848	16739022	7503	NO	175
9	braker_augustus	exon	16739023	16739214	7504	NO	192
9	braker_augustus	intron	16739215	16739554	7505	NO	340
9	braker_augustus	exon	16739555	16739584	7506	NO	30
9	braker_augustus	non_coding	16739585	16740424	7507	NO	840
9	braker_augustus	exon	16740425	16740640	7508	NO	216
9	braker_augustus	intron	16740641	16740841	7509	NO	201
9	braker_augustus	exon	16740842	16740983	7510	NO	142
9	braker_augustus	intron	16740984	16741471	7511	NO	488
9	braker_augustus	exon	16741472	16741601	7512	NO	130
9	braker_augustus	intron	16741602	16741778	7513	NO	177
9	braker_augustus	exon	16741779	16741985	7514	NO	207
9	braker_augustus	intron	16741986	16742073	7515	NO	88
9	braker_augustus	exon	16742074	16743681	7516	NO	1608
9	braker_augustus	intron	16743682	16743769	7517	NO	88
9	braker_augustus	exon	16743770	16743840	7518	NO	71
9	braker_augustus	intron	16743841	16743989	7519	NO	149
9	braker_augustus	exon	16743990	16744057	7520	NO	68
9	braker_augustus	non_coding	16744058	16745098	7521	NO	1041
9	braker_augustus	exon	16745099	16745470	7522	NO	372
9	braker_augustus	intron	16745471	16746109	7523	NO	639
9	braker_augustus	exon	16746110	16746310	7524	NO	201
9	braker_augustus	non_coding	16746311	16762260	7525	NO	15950
9	braker_augustus	exon	16762261	16764516	7526	NO	2256
9	braker_augustus	non_coding	16764517	16779296	7527	NO	14780
9	braker_augustus	exon	16779297	16779380	7528	NO	84
9	braker_augustus	intron	16779381	16780919	7529	NO	1539
9	braker_augustus	exon	16780920	16781330	7530	NO	411
9	braker_augustus	intron	16781331	16785707	7531	NO	4377
9	braker_augustus	exon	16785708	16785830	7532	NO	123
9	braker_augustus	intron	16785831	16787100	7533	NO	1270
9	braker_augustus	exon	16787101	16787229	7534	NO	129
9	braker_augustus	intron	16787230	16788219	7535	NO	990
9	braker_augustus	exon	16788220	16789076	7536	NO	857
9	braker_augustus	intron	16789077	16789640	7537	NO	564
9	braker_augustus	exon	16789641	16789816	7538	NO	176
9	braker_augustus	intron	16789817	16790091	7539	NO	275
9	braker_augustus	exon	16790092	16790927	7540	NO	836
9	braker_augustus	non_coding	16790928	16790998	7541	NO	71
9	braker_augustus	exon	16790999	16791877	7542	NO	879
9	braker_augustus	non_coding	16791878	16793214	7543	NO	1337
9	braker_augustus	exon	16793215	16793272	7544	NO	58
9	braker_augustus	intron	16793273	16797497	7545	NO	4225
9	braker_augustus	exon	16797498	16797624	7546	NO	127
9	braker_augustus	intron	16797625	16811026	7547	NO	13402
9	braker_augustus	exon	16811027	16811644	7548	NO	618
9	braker_augustus	intron	16811645	16816077	7549	NO	4433
9	braker_augustus	exon	16816078	16816288	7550	NO	211
9	braker_augustus	non_coding	16816289	16838071	7551	NO	21783
9	braker_augustus	exon	16838072	16838134	7552	NO	63
9	braker_augustus	intron	16838135	16838360	7553	NO	226
9	braker_augustus	exon	16838361	16839563	7554	NO	1203
9	braker_augustus	non_coding	16839564	16845197	7555	NO	5634
9	braker_augustus	exon	16845198	16845216	7556	NO	19
9	braker_augustus	intron	16845217	16850227	7557	NO	5011
9	braker_augustus	exon	16850228	16850503	7558	NO	276
9	braker_augustus	intron	16850504	16856504	7559	NO	6001
9	braker_augustus	exon	16856505	16856646	7560	NO	142
9	braker_augustus	intron	16856647	16857430	7561	NO	784
9	braker_augustus	exon	16857431	16857558	7562	NO	128
9	braker_augustus	intron	16857559	16858125	7563	NO	567
9	braker_augustus	exon	16858126	16858407	7564	NO	282
9	braker_augustus	intron	16858408	16858787	7565	NO	380
9	braker_augustus	exon	16858788	16859155	7566	NO	368
9	braker_augustus	intron	16859156	16859493	7567	NO	338
9	braker_augustus	exon	16859494	16859655	7568	NO	162
9	braker_augustus	intron	16859656	16859823	7569	NO	168
9	braker_augustus	exon	16859824	16860796	7570	NO	973
9	braker_augustus	intron	16860797	16861586	7571	NO	790
9	braker_augustus	exon	16861587	16861801	7572	NO	215
9	braker_augustus	non_coding	16861802	16861870	7573	NO	69
9	braker_augustus	exon	16861871	16862019	7574	NO	149
9	braker_augustus	intron	16862020	16864035	7575	NO	2016
9	braker_augustus	exon	16864036	16864133	7576	NO	98
9	braker_augustus	intron	16864134	16864868	7577	NO	735
9	braker_augustus	exon	16864869	16864978	7578	NO	110
9	braker_augustus	intron	16864979	16866175	7579	NO	1197
9	braker_augustus	exon	16866176	16866288	7580	NO	113
9	braker_augustus	non_coding	16866289	16882842	7581	NO	16554
9	braker_augustus	exon	16882843	16882987	7582	NO	145
9	braker_augustus	intron	16882988	16883430	7583	NO	443
9	braker_augustus	exon	16883431	16883670	7584	NO	240
9	braker_augustus	intron	16883671	16892572	7585	NO	8902
