method	sit_uid	sit_name	year	count	count_per_1000m	observed_density_km2
Transect segment	192	Stora Karsbo	2012	1	1.49374044716504	298.748089433008
Transect segment	192	Stora Karsbo	2012	1	1.49374044716504	298.748089433008
Transect segment	192	Stora Karsbo	2014	1	1.49374044716504	298.748089433008
Transect segment	192	Stora Karsbo	2015	1	1.49374044716504	298.748089433008
Transect segment	192	Stora Karsbo	2023	1	1.49374044716504	298.748089433008
Transect segment	192	Stora Karsbo	2011	1	3.18957350620638	637.914701241276
Transect segment	192	Stora Karsbo	2014	2	6.37914701241276	1275.829402482552
Transect segment	192	Stora Karsbo	2014	2	6.37914701241276	1275.829402482552
Transect segment	192	Stora Karsbo	2014	2	6.37914701241276	1275.829402482552
Transect segment	192	Stora Karsbo	2023	2	6.37914701241276	1275.829402482552
Transect segment	202	Kungsborg	2011	10	2.93665639663501	587.331279327002
Transect segment	202	Kungsborg	2011	7	2.0556594776445	411.1318955289
Transect segment	203	St Vika kalkstensbrott	2011	10	35.2443673388646	7048.87346777292
Transect segment	203	St Vika kalkstensbrott	2011	2	7.04887346777292	1409.774693554584
Transect segment	203	St Vika kalkstensbrott	2011	5	2.3558183711553	471.16367423106
Transect segment	203	St Vika kalkstensbrott	2011	5	10.7652964512188	2153.05929024376
Transect segment	207	Månsabola	2018	1	3.91704354535147	783.408709070294
Transect segment	207	Månsabola	2018	1	3.08746509048614	617.493018097228
Transect segment	207	Månsabola	2018	1	5.31106693338476	1062.213386676952
Transect segment	207	Månsabola	2018	1	9.86343279795016	1972.6865595900322
Transect segment	214	Tomtahagar	2014	2	10.3354921327017	2067.09842654034
Transect segment	214	Tomtahagar	2015	2	6.38192383674011	1276.384767348022
Transect segment	214	Tomtahagar	2017	2	6.38192383674011	1276.384767348022
Transect segment	214	Tomtahagar	2018	1	3.19096191837006	638.192383674012
Transect segment	214	Tomtahagar	2021	1	3.19096191837006	638.192383674012
Transect segment	214	Tomtahagar	2018	1	6.38148769692501	1276.297539385002
Transect segment	215	Tripphult	2011	1	4.12593105876048	825.1862117520959
Transect segment	215	Tripphult	2014	1	4.12593105876048	825.1862117520959
Transect segment	215	Tripphult	2011	1	4.86684744469175	973.3694889383501
Transect segment	215	Tripphult	2013	2	9.7336948893835	1946.7389778767001
Transect segment	215	Tripphult	2014	1	4.86684744469175	973.3694889383501
Transect segment	215	Tripphult	2011	1	5.09092036487704	1018.1840729754081
Transect segment	215	Tripphult	2011	2	9.07487485297019	1814.974970594038
Transect segment	215	Tripphult	2013	1	4.53743742648509	907.4874852970179
Transect segment	240	Ulvered	2021	1	1.26568521616871	253.137043233742
Transect segment	240	Ulvered	2016	2	2.18848543950749	437.697087901498
Transect segment	240	Ulvered	2016	1	1.09424271975375	218.84854395075
Transect segment	242	Prästabonnens gård	2014	2	43.258815762425	8651.763152485
Transect segment	255	Wij, Lindhagen	2011	3	11.117394922657	2223.4789845314003
Transect segment	255	Wij, Lindhagen	2011	3	11.117394922657	2223.4789845314003
Transect segment	255	Wij, Lindhagen	2011	1	3.70579830755232	741.159661510464
Transect segment	255	Wij, Lindhagen	2011	2	15.6473018814042	3129.46037628084
Transect segment	255	Wij, Lindhagen	2011	1	7.8236509407021	1564.73018814042
Transect segment	255	Wij, Lindhagen	2015	3	23.4709528221063	4694.19056442126
Transect segment	255	Wij, Lindhagen	2016	2	15.6473018814042	3129.46037628084
Transect segment	255	Wij, Lindhagen	2018	2	15.6473018814042	3129.46037628084
Transect segment	255	Wij, Lindhagen	2024	1	7.8236509407021	1564.73018814042
Transect segment	255	Wij, Lindhagen	2011	3	13.2252812903974	2645.05625807948
Transect segment	255	Wij, Lindhagen	2014	1	2.36020935571956	472.041871143912
Transect segment	255	Wij, Lindhagen	2014	1	4.14955644510417	829.911289020834
Transect segment	256	Liseberg	2018	1	12.1967299080873	2439.34598161746
Transect segment	269	Enebba	2011	2	13.962106852389	2792.4213704778003
Transect segment	274	Fjäle ängar	2013	1	37.0145335195352	7402.90670390704
Transect segment	274	Fjäle ängar	2014	1	5.5155445149781	1103.1089029956202
Transect segment	274	Fjäle ängar	2022	1	3.562022506191	712.4045012382
Transect segment	274	Fjäle ängar	2012	1	21.6448494573652	4328.96989147304
Transect segment	300	Lilla Silpinge - slinga	2014	2	30.2887578374631	6057.75156749262
Transect segment	317	Kocktorp, Ängsö	2011	1	4.77381084190099	954.762168380198
Transect segment	317	Kocktorp, Ängsö	2011	1	2.56965838063637	513.931676127274
Transect segment	317	Kocktorp, Ängsö	2011	2	4.98928058741732	997.856117483464
Transect segment	317	Kocktorp, Ängsö	2013	1	1.85561726255771	371.12345251154204
Transect segment	317	Kocktorp, Ängsö	2011	1	2.674604269214	534.9208538427999
Transect segment	317	Kocktorp, Ängsö	2013	1	2.674604269214	534.9208538427999
Transect segment	317	Kocktorp, Ängsö	2013	2	4.76901473823591	953.802947647182
Transect segment	317	Kocktorp, Ängsö	2012	1	4.18191781012462	836.383562024924
Transect segment	317	Kocktorp, Ängsö	2013	1	4.18191781012462	836.383562024924
Transect segment	317	Kocktorp, Ängsö	2011	1	4.68907695828236	937.815391656472
Transect segment	319	Kättilstad Berghamra	2011	1	9.53761695553018	1907.523391106036
Transect segment	330	Ransäter Arboga	2011	2	3.35557738094574	671.115476189148
Transect segment	330	Ransäter Arboga	2011	1	1.67778869047287	335.557738094574
Transect segment	330	Ransäter Arboga	2013	1	1.67778869047287	335.557738094574
Transect segment	330	Ransäter Arboga	2014	3	5.03336607141861	1006.6732142837219
Transect segment	330	Ransäter Arboga	2015	1	1.67778869047287	335.557738094574
Transect segment	330	Ransäter Arboga	2016	2	3.35557738094574	671.115476189148
Transect segment	330	Ransäter Arboga	2016	1	2.53546174713607	507.092349427214
Transect segment	330	Ransäter Arboga	2022	1	2.53546174713607	507.092349427214
Transect segment	330	Ransäter Arboga	2014	1	2.6648249893667	532.96499787334
Transect segment	330	Ransäter Arboga	2023	1	2.6648249893667	532.96499787334
Transect segment	330	Ransäter Arboga	2015	2	3.96206512159586	792.413024319172
Transect segment	330	Ransäter Arboga	2016	1	1.98103256079793	396.206512159586
Transect segment	330	Ransäter Arboga	2020	1	1.98103256079793	396.206512159586
Transect segment	330	Ransäter Arboga	2021	1	1.98103256079793	396.206512159586
Transect segment	330	Ransäter Arboga	2022	1	1.98103256079793	396.206512159586
Transect segment	330	Ransäter Arboga	2014	1	2.90868408484085	581.7368169681699
Transect segment	362	Lötaholmen	2011	1	2.63141391801098	526.282783602196
Transect segment	364	Axsjöfallet S	2014	2	15.9495376830258	3189.90753660516
Transect segment	387	Klören	2016	2	6.34671931035589	1269.343862071178
Transect segment	387	Klören	2012	1	29.7724558090314	5954.49116180628
Transect segment	390	Broknäs slinga 1, Bogesund	2014	2	2.60093015095286	520.186030190572
Transect segment	390	Broknäs slinga 1, Bogesund	2017	1	1.30046507547643	260.093015095286
Transect segment	390	Broknäs slinga 1, Bogesund	2018	2	2.60093015095286	520.186030190572
Transect segment	390	Broknäs slinga 1, Bogesund	2022	2	2.60093015095286	520.186030190572
Transect segment	390	Broknäs slinga 1, Bogesund	2012	1	1.6049437402526	320.98874805052
Transect segment	390	Broknäs slinga 1, Bogesund	2013	2	3.20988748050521	641.977496101042
Transect segment	390	Broknäs slinga 1, Bogesund	2013	1	1.6049437402526	320.98874805052
Transect segment	390	Broknäs slinga 1, Bogesund	2014	6	9.62966244151561	1925.932488303122
Transect segment	390	Broknäs slinga 1, Bogesund	2015	1	1.6049437402526	320.98874805052
Transect segment	390	Broknäs slinga 1, Bogesund	2015	1	1.6049437402526	320.98874805052
Transect segment	390	Broknäs slinga 1, Bogesund	2016	2	3.20988748050521	641.977496101042
Transect segment	390	Broknäs slinga 1, Bogesund	2025	1	1.6049437402526	320.98874805052
Transect segment	411	Längs Nordre älv, Kungälv	2020	1	1.12361529247236	224.72305849447199
Transect segment	412	Remmene skjutfält	2012	1	2.36189151081208	472.37830216241605
Transect segment	412	Remmene skjutfält	2013	1	2.36189151081208	472.37830216241605
Transect segment	412	Remmene skjutfält	2016	1	2.36189151081208	472.37830216241605
Transect segment	412	Remmene skjutfält	2021	1	2.36189151081208	472.37830216241605
Transect segment	412	Remmene skjutfält	2025	2	4.72378302162416	944.7566043248321
Transect segment	412	Remmene skjutfält	2025	2	4.72378302162416	944.7566043248321
Transect segment	412	Remmene skjutfält	2014	1	7.36097807109638	1472.195614219276
Transect segment	412	Remmene skjutfält	2015	1	7.36097807109638	1472.195614219276
Transect segment	412	Remmene skjutfält	2016	1	7.36097807109638	1472.195614219276
Transect segment	412	Remmene skjutfält	2023	1	4.61799467836032	923.598935672064
Transect segment	412	Remmene skjutfält	2014	3	11.0795798512805	2215.9159702561
Transect segment	412	Remmene skjutfält	2016	2	7.38638656752037	1477.277313504074
Transect segment	412	Remmene skjutfält	2023	4	14.7727731350407	2954.55462700814
Transect segment	412	Remmene skjutfält	2012	2	10.482324307614	2096.4648615228
Transect segment	412	Remmene skjutfält	2012	1	5.241162153807	1048.2324307614
Transect segment	420	Västra Ringstad, slinga 2	2013	3	56.8188014399546	11363.76028799092
Transect segment	420	Västra Ringstad, slinga 2	2014	2	37.8792009599697	7575.840191993941
Transect segment	420	Västra Ringstad, slinga 2	2018	1	18.9396004799849	3787.92009599698
Transect segment	420	Västra Ringstad, slinga 2	2013	1	3.81397268668249	762.794537336498
Transect segment	420	Västra Ringstad, slinga 2	2013	1	2.679298809737	535.8597619474
Transect segment	420	Västra Ringstad, slinga 2	2018	1	2.679298809737	535.8597619474
Transect segment	420	Västra Ringstad, slinga 2	2017	1	2.68531640184175	537.06328036835
Transect segment	426	Lövåsen, Billingsfors	2014	1	1.4421416970239	288.42833940478
Transect segment	426	Lövåsen, Billingsfors	2012	1	2.6979568582973	539.59137165946
Transect segment	441	Åsenslingan	2012	1	3.33977970562692	667.955941125384
Transect segment	441	Åsenslingan	2013	1	3.33977970562692	667.955941125384
Transect segment	441	Åsenslingan	2016	2	6.67955941125383	1335.911882250766
Transect segment	441	Åsenslingan	2013	1	3.01244892425624	602.489784851248
Transect segment	441	Åsenslingan	2012	2	6.75359458817147	1350.718917634294
Transect segment	441	Åsenslingan	2013	1	3.37679729408574	675.359458817148
Transect segment	446	Sandliden, Bohus	2012	5	60.1156158989048	12023.12317978096
Transect segment	446	Sandliden, Bohus	2013	1	12.023123179781	2404.6246359562
Transect segment	446	Sandliden, Bohus	2013	4	48.0924927191238	9618.498543824759
Transect segment	446	Sandliden, Bohus	2014	2	24.0462463595619	4809.249271912379
Transect segment	446	Sandliden, Bohus	2013	2	23.1520318065635	4630.4063613127
Transect segment	446	Sandliden, Bohus	2013	2	23.1520318065635	4630.4063613127
Transect segment	446	Sandliden, Bohus	2014	1	11.5760159032818	2315.20318065636
Transect segment	446	Sandliden, Bohus	2013	2	15.0111351305776	3002.22702611552
Transect segment	446	Sandliden, Bohus	2013	4	10.9741437326363	2194.82874652726
Transect segment	459	Gamla Finntorpet	2018	2	22.1433609435233	4428.672188704661
Transect segment	459	Gamla Finntorpet	2022	1	12.8852380361589	2577.0476072317797
Transect segment	477	Mariedal - Östra Vram slinga 2	2012	2	10.4612310997884	2092.24621995768
Transect segment	535	Stormossen-Listrevägen	2015	1	9.83092793941749	1966.185587883498
Transect segment	535	Stormossen-Listrevägen	2014	3	20.6296961358776	4125.9392271755205
Transect segment	535	Stormossen-Listrevägen	2025	1	3.32544461946517	665.088923893034
Transect segment	535	Stormossen-Listrevägen	2013	1	4.4654829148642	893.09658297284
Transect segment	535	Stormossen-Listrevägen	2014	1	4.4654829148642	893.09658297284
Transect segment	535	Stormossen-Listrevägen	2018	2	8.9309658297284	1786.19316594568
Transect segment	535	Stormossen-Listrevägen	2019	1	4.4654829148642	893.09658297284
Transect segment	535	Stormossen-Listrevägen	2022	1	4.4654829148642	893.09658297284
Transect segment	535	Stormossen-Listrevägen	2014	1	8.08720944860972	1617.4418897219439
Transect segment	535	Stormossen-Listrevägen	2018	1	8.08720944860972	1617.4418897219439
Transect segment	535	Stormossen-Listrevägen	2023	2	16.1744188972194	3234.88377944388
Transect segment	535	Stormossen-Listrevägen	2023	1	8.08720944860972	1617.4418897219439
Transect segment	535	Stormossen-Listrevägen	2025	1	8.08720944860972	1617.4418897219439
Transect segment	535	Stormossen-Listrevägen	2013	1	4.04287952681697	808.575905363394
Transect segment	535	Stormossen-Listrevägen	2013	1	4.04287952681697	808.575905363394
Transect segment	535	Stormossen-Listrevägen	2014	3	12.1286385804509	2425.72771609018
Transect segment	535	Stormossen-Listrevägen	2018	2	8.08575905363393	1617.1518107267862
Transect segment	535	Stormossen-Listrevägen	2020	2	8.08575905363393	1617.1518107267862
Transect segment	535	Stormossen-Listrevägen	2023	5	20.2143976340848	4042.87952681696
Transect segment	535	Stormossen-Listrevägen	2023	1	4.04287952681697	808.575905363394
Transect segment	535	Stormossen-Listrevägen	2025	1	4.04287952681697	808.575905363394
Transect segment	535	Stormossen-Listrevägen	2013	1	4.51737711057416	903.4754221148321
Transect segment	535	Stormossen-Listrevägen	2013	1	4.51737711057416	903.4754221148321
Transect segment	535	Stormossen-Listrevägen	2014	1	4.51737711057416	903.4754221148321
Transect segment	535	Stormossen-Listrevägen	2018	2	9.03475422114833	1806.9508442296658
Transect segment	535	Stormossen-Listrevägen	2023	1	4.51737711057416	903.4754221148321
Transect segment	535	Stormossen-Listrevägen	2025	2	9.03475422114833	1806.9508442296658
Transect segment	535	Stormossen-Listrevägen	2018	1	7.22306017264897	1444.612034529794
Transect segment	535	Stormossen-Listrevägen	2018	1	6.73501822800292	1347.003645600584
Transect segment	543	Södra Rörum S slinga	2013	1	12.3045529097602	2460.91058195204
Transect segment	549	Kjugekull transekter	2013	2	7.30000067902715	1460.00013580543
Transect segment	550	Kjugekull slinga	2013	1	4.67272285733777	934.544571467554
Transect segment	565	Södra Rörum N transekter	2013	2	23.8993548966462	4779.87097932924
Transect segment	569	L. Harsjön	2018	2	10.5707268015731	2114.14536031462
Transect segment	569	L. Harsjön	2019	1	5.28536340078655	1057.07268015731
Transect segment	569	L. Harsjön	2013	2	5.29558037103735	1059.11607420747
Transect segment	569	L. Harsjön	2014	2	5.29558037103735	1059.11607420747
Transect segment	569	L. Harsjön	2018	5	13.2389509275934	2647.79018551868
Transect segment	569	L. Harsjön	2019	1	2.64779018551868	529.5580371037361
Transect segment	569	L. Harsjön	2019	8	21.1823214841494	4236.46429682988
Transect segment	569	L. Harsjön	2021	2	5.29558037103735	1059.11607420747
Transect segment	569	L. Harsjön	2013	2	19.9857027113044	3997.1405422608796
Transect segment	569	L. Harsjön	2018	2	19.9857027113044	3997.1405422608796
Transect segment	569	L. Harsjön	2018	4	39.9714054226087	7994.281084521739
Transect segment	569	L. Harsjön	2013	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2013	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2014	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2015	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2016	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2019	3	6.48979348087732	1297.958696175464
Transect segment	569	L. Harsjön	2019	9	19.469380442632	3893.8760885264
Transect segment	569	L. Harsjön	2022	2	4.32652898725154	865.305797450308
Transect segment	569	L. Harsjön	2022	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2022	1	2.16326449362577	432.652898725154
Transect segment	569	L. Harsjön	2023	3	6.48979348087732	1297.958696175464
Transect segment	569	L. Harsjön	2015	2	2.10478499895182	420.95699979036397
Transect segment	569	L. Harsjön	2016	1	1.05239249947591	210.47849989518198
Transect segment	569	L. Harsjön	2018	9	9.47153249528321	1894.306499056642
Transect segment	569	L. Harsjön	2018	13	13.6811024931869	2736.22049863738
Transect segment	569	L. Harsjön	2019	3	3.15717749842774	631.4354996855479
Transect segment	569	L. Harsjön	2020	2	2.10478499895182	420.95699979036397
Transect segment	569	L. Harsjön	2023	1	1.05239249947591	210.47849989518198
Transect segment	569	L. Harsjön	2013	11	42.4527852777086	8490.55705554172
Transect segment	569	L. Harsjön	2014	2	7.71868823231065	1543.73764646213
Transect segment	569	L. Harsjön	2016	1	3.85934411615533	771.868823231066
Transect segment	569	L. Harsjön	2018	2	7.71868823231065	1543.73764646213
Transect segment	569	L. Harsjön	2018	23	88.7649146715725	17752.9829343145
Transect segment	569	L. Harsjön	2019	3	11.578032348466	2315.6064696932
Transect segment	569	L. Harsjön	2019	2	7.71868823231065	1543.73764646213
Transect segment	569	L. Harsjön	2022	1	3.85934411615533	771.868823231066
Transect segment	569	L. Harsjön	2017	1	1.03442644699497	206.885289398994
Transect segment	569	L. Harsjön	2018	5	5.17213223497485	1034.4264469949699
Transect segment	569	L. Harsjön	2018	16	16.5508231519195	3310.1646303838997
Transect segment	569	L. Harsjön	2024	1	1.03442644699497	206.885289398994
Transect segment	569	L. Harsjön	2025	2	2.06885289398994	413.770578797988
Transect segment	569	L. Harsjön	2018	14	34.2788672949875	6855.7734589975
Transect segment	585	Flintabacken slinga	2016	1	6.33457971729482	1266.915943458964
Transect segment	603	Horsakärr	2016	1	4.09351264296988	818.7025285939759
Transect segment	603	Horsakärr	2014	1	3.82197303562029	764.394607124058
Transect segment	603	Horsakärr	2014	3	3.71487799520156	742.975599040312
Transect segment	603	Horsakärr	2016	1	1.23829266506719	247.658533013438
Transect segment	603	Horsakärr	2017	3	3.71487799520156	742.975599040312
Transect segment	603	Horsakärr	2014	2	2.02801013947646	405.60202789529194
Transect segment	620	Rosendalen	2016	1	2.22763705519701	445.527411039402
Transect segment	620	Rosendalen	2018	1	1.12831875354695	225.66375070939003
Transect segment	620	Rosendalen	2014	1	1.28020280265973	256.040560531946
Transect segment	620	Rosendalen	2015	1	1.28020280265973	256.040560531946
Transect segment	620	Rosendalen	2016	3	3.8406084079792	768.12168159584
Transect segment	620	Rosendalen	2018	1	1.28020280265973	256.040560531946
Transect segment	620	Rosendalen	2016	1	1.03433671512252	206.867343024504
Transect segment	630	Bölets ängar	2019	2	36.3267659807806	7265.35319615612
Transect segment	643	Vitemölla strandbackar transekter	2014	1	0.585495136642911	117.0990273285822
Transect segment	643	Vitemölla strandbackar transekter	2014	1	0.585495136642911	117.0990273285822
Transect segment	659	Näsby fält - Norra transekter	2014	2	14.5287999803039	2905.75999606078
Transect segment	659	Näsby fält - Norra transekter	2014	1	12.2778591382818	2455.57182765636
Transect segment	659	Näsby fält - Norra transekter	2014	2	11.7801080921345	2356.0216184268997
Transect segment	659	Näsby fält - Norra transekter	2014	1	4.11192452272647	822.384904545294
Transect segment	660	Näsby fält - Norra slinga	2014	1	0.465686580943969	93.13731618879379
Transect segment	660	Näsby fält - Norra slinga	2014	1	0.465686580943969	93.13731618879379
Transect segment	660	Näsby fält - Norra slinga	2018	6	2.79411948566382	558.823897132764
Transect segment	661	Näsby fält - Södra transekter	2018	1	4.16895820350337	833.791640700674
Transect segment	661	Näsby fält - Södra transekter	2018	1	2.32474793398233	464.949586796466
Transect segment	662	Näsby fält - Södra slinga	2014	1	1.59430328156205	318.86065631240996
Transect segment	662	Näsby fält - Södra slinga	2014	1	1.59430328156205	318.86065631240996
Transect segment	662	Näsby fält - Södra slinga	2014	2	3.18621489124262	637.242978248524
Transect segment	662	Näsby fält - Södra slinga	2018	1	1.59310744562131	318.621489124262
Transect segment	662	Näsby fält - Södra slinga	2014	1	1.66406614404426	332.813228808852
Transect segment	662	Näsby fält - Södra slinga	2014	2	1.10662755599205	221.32551119841
Transect segment	662	Näsby fält - Södra slinga	2018	1	0.553313777996025	110.662755599205
Transect segment	663	Norra Mosslunda transekter	2014	6	6.0473616802519	1209.47233605038
Transect segment	664	Norra Mosslunda slinga	2014	6	7.27182154205509	1454.3643084110179
Transect segment	664	Norra Mosslunda slinga	2014	1	2.40420891332614	480.84178266522804
Transect segment	664	Norra Mosslunda slinga	2018	1	2.40420891332614	480.84178266522804
Transect segment	664	Norra Mosslunda slinga	2018	2	4.48070858237926	896.141716475852
Transect segment	664	Norra Mosslunda slinga	2018	1	1.67605024265581	335.210048531162
Transect segment	668	Ry transekter	2014	1	10.2560429692953	2051.2085938590603
Transect segment	678	Källsbäck, Södra Ny	2015	2	4.12448870556864	824.8977411137281
Transect segment	678	Källsbäck, Södra Ny	2019	1	2.06224435278432	412.44887055686405
Transect segment	678	Källsbäck, Södra Ny	2021	1	2.06224435278432	412.44887055686405
Transect segment	678	Källsbäck, Södra Ny	2016	1	3.34421231032304	668.842462064608
Transect segment	679	Ekelund-Bogesund	2015	1	1.37759311010566	275.518622021132
Transect segment	708	Nasumemyr, Tofta skjutfält	2017	1	0.234587952908665	46.917590581733
Transect segment	708	Nasumemyr, Tofta skjutfält	2017	2	0.46917590581733	93.835181163466
Transect segment	726	Årby ängar	2015	1	2.55444465322738	510.88893064547597
Transect segment	726	Årby ängar	2015	1	2.55444465322738	510.88893064547597
Transect segment	735	Heden Stenshuvud	2023	1	3.33798836329451	667.5976726589021
Transect segment	738	Danskens äng	2016	7	30.501719271729	6100.3438543458005
Transect segment	738	Danskens äng	2017	8	34.8591077391188	6971.82154782376
Transect segment	738	Danskens äng	2018	3	13.0721654021696	2614.43308043392
Transect segment	738	Danskens äng	2019	2	8.7147769347797	1742.95538695594
Transect segment	738	Danskens äng	2020	2	8.7147769347797	1742.95538695594
Transect segment	738	Danskens äng	2020	1	4.35738846738985	871.47769347797
Transect segment	756	Bjärkefall slinga	2016	1	11.801943043619	2360.3886087237997
Transect segment	756	Bjärkefall slinga	2015	1	3.5303798618415	706.0759723683
Transect segment	756	Bjärkefall slinga	2017	1	4.6760310503096	935.20621006192
Transect segment	756	Bjärkefall slinga	2015	2	9.63495484826634	1926.990969653268
Transect segment	756	Bjärkefall slinga	2018	1	4.81747742413317	963.495484826634
Transect segment	756	Bjärkefall slinga	2017	3	6.97988333245392	1395.9766664907838
Transect segment	756	Bjärkefall slinga	2019	1	2.32662777748464	465.325555496928
Transect segment	757	Ryr	2015	1	11.2728131726039	2254.56263452078
Transect segment	799	Fårö, St. Hoburga	2024	1	1.38871703270035	277.74340654007
Transect segment	835	Tosteberga ängar transekter	2015	1	2.10872794761659	421.745589523318
Transect segment	839	Ekebo transekter	2011	1	3.53560894052509	707.121788105018
Transect segment	842	Sånnarna slinga	2020	1	1.04794054775243	209.588109550486
Transect segment	852	Lyckan, skogsäng	2017	1	2.68935142849212	537.8702856984239
Transect segment	852	Lyckan, skogsäng	2019	1	2.68935142849212	537.8702856984239
Transect segment	853	Torsked	2004	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2004	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2005	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2005	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2005	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2007	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2007	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2007	4	6.17954615220783	1235.909230441566
Transect segment	853	Torsked	2008	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2008	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2008	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2008	3	4.63465961415587	926.931922831174
Transect segment	853	Torsked	2009	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2010	4	6.17954615220783	1235.909230441566
Transect segment	853	Torsked	2010	3	4.63465961415587	926.931922831174
Transect segment	853	Torsked	2010	4	6.17954615220783	1235.909230441566
Transect segment	853	Torsked	2011	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2012	2	3.08977307610392	617.954615220784
Transect segment	853	Torsked	2015	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2018	5	7.72443269025979	1544.886538051958
Transect segment	853	Torsked	2023	1	1.54488653805196	308.977307610392
Transect segment	853	Torsked	2023	2	3.08977307610392	617.954615220784
Transect segment	854	Torsberget	2004	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2007	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2007	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2008	2	5.6080065144554	1121.60130289108
Transect segment	854	Torsberget	2008	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2009	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2009	2	5.6080065144554	1121.60130289108
Transect segment	854	Torsberget	2009	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2010	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2011	1	2.8040032572277	560.80065144554
Transect segment	854	Torsberget	2017	1	2.8040032572277	560.80065144554
Transect segment	855	Fördarvern	2008	1	1.21538575879683	243.077151759366
Transect segment	855	Fördarvern	2009	1	1.21538575879683	243.077151759366
Transect segment	855	Fördarvern	2009	2	2.43077151759365	486.15430351873005
Transect segment	855	Fördarvern	2011	3	3.64615727639048	729.231455278096
Transect segment	856	Fensbol, Ektäppan	2005	1	2.0452649800634	409.05299601268
Transect segment	856	Fensbol, Ektäppan	2008	1	2.0452649800634	409.05299601268
Transect segment	856	Fensbol, Ektäppan	2008	1	2.0452649800634	409.05299601268
Transect segment	856	Fensbol, Ektäppan	2010	1	2.0452649800634	409.05299601268
Transect segment	856	Fensbol, Ektäppan	2015	4	8.18105992025359	1636.211984050718
Transect segment	856	Fensbol, Ektäppan	2016	6	12.2715898803804	2454.31797607608
Transect segment	856	Fensbol, Ektäppan	2020	2	4.0905299601268	818.10599202536
Transect segment	856	Fensbol, Ektäppan	2022	3	6.13579494019019	1227.1589880380382
Transect segment	856	Fensbol, Ektäppan	2023	1	2.0452649800634	409.05299601268
Transect segment	888	Båstorp, Ale	2015	2	9.57807145928103	1915.6142918562061
Transect segment	903	Stråslingan	2017	1	3.5733918341299	714.67836682598
Transect segment	903	Stråslingan	2016	1	1.84737050179461	369.474100358922
Transect segment	903	Stråslingan	2017	1	1.84737050179461	369.474100358922
Transect segment	903	Stråslingan	2017	3	5.54211150538382	1108.4223010767641
Transect segment	903	Stråslingan	2016	1	3.20747432847143	641.494865694286
Transect segment	903	Stråslingan	2017	1	3.20747432847143	641.494865694286
Transect segment	903	Stråslingan	2016	1	7.14177071560915	1428.35414312183
Transect segment	903	Stråslingan	2016	1	2.03094582881843	406.189165763686
Transect segment	903	Stråslingan	2017	1	2.03094582881843	406.189165763686
Transect segment	903	Stråslingan	2016	2	8.67679553889425	1735.35910777885
Transect segment	903	Stråslingan	2016	1	4.71716198340793	943.432396681586
Transect segment	905	Skeppsvik	2017	1	19.0579955737294	3811.59911474588
Transect segment	905	Skeppsvik	2023	2	9.6244410509664	1924.88821019328
Transect segment	905	Skeppsvik	2024	1	4.8122205254832	962.44410509664
Transect segment	905	Skeppsvik	2016	1	1.45611057602878	291.222115205756
Transect segment	905	Skeppsvik	2016	1	1.45611057602878	291.222115205756
Transect segment	905	Skeppsvik	2016	1	1.45611057602878	291.222115205756
Transect segment	905	Skeppsvik	2023	5	7.2805528801439	1456.11057602878
Transect segment	905	Skeppsvik	2018	1	1.2499532537337	249.99065074674
Transect segment	905	Skeppsvik	2024	1	1.2499532537337	249.99065074674
Transect segment	915	Knutserud	2017	1	1.95555038513799	391.11007702759804
Transect segment	915	Knutserud	2024	1	1.95555038513799	391.11007702759804
Transect segment	916	Råbäcksängen	2024	2	9.50544358482098	1901.088716964196
Transect segment	917	Mickelstorp	2017	5	12.3736635781779	2474.73271563558
Transect segment	917	Mickelstorp	2020	1	2.47473271563558	494.946543127116
Transect segment	917	Mickelstorp	2024	1	2.47473271563558	494.946543127116
Transect segment	917	Mickelstorp	2024	5	12.3736635781779	2474.73271563558
